root_cause_cluster_id,repo_name,pr_number,cluster_key_within_pr,alert_n,rule_n,rules_json,files_json,root_cause_category,mechanism_subcategory,disposition,change_operation,violated_relation,cause_statement,evidence_summary,confidence
rccluster-bd787723ca271c6358de,mendableai/firecrawl,1557,llmstxt-missing-semicolon,1,1,"[""js/automatic-semicolon-insertion""]","[""apps/api/src/lib/generate-llmstxt/generate-llmstxt-supabase.ts""]",redundant_or_locally_inconsistent_construction,local_syntax_style_or_annotation_inconsistency,,modification_or_replacement,local_syntax_or_style_convention,The LLM-text generator added a statement without an explicit semicolon in a function where surrounding statements consistently used terminators.,generate-llmstxt-supabase.ts:44 and the enclosing function's 90% explicit-semicolon convention.,high
rccluster-5b2b2c997b9322f20ac8,mendableai/firecrawl,1557,unused-url-normalizer-variant,1,1,"[""js/unused-local-variable""]","[""apps/api/src/lib/generate-llmstxt/generate-llmstxt-supabase.ts""]",incomplete_change_coordination,unintegrated_element_in_new_code,,modification_or_replacement,definition_use,The generator added normalizeUrl to its imports while continuing to construct cache keys exclusively with normalizeUrlOnlyHostname.,generate-llmstxt-supabase.ts:3 and the head cache-key code.,high
rccluster-e9b212549907727cfdc2,mendableai/firecrawl,1676,external-link-return-preempts-subdomain-check,1,1,"[""js/unreachable-statement""]","[""apps/api/src/scraper/WebScraper/crawler.ts""]",control_state_or_dataflow_miscomposition,invalid_or_trivial_control_path,,modification_or_replacement,control_flow,"The crawler's external-link branch now returns unconditionally before its allowSubdomains check, making that later filtering statement unreachable.",apps/api/src/scraper/WebScraper/crawler.ts:461 and the preceding unconditional return in the same branch.,high
rccluster-3fa4737fa3e5cf6ea447,mendableai/firecrawl,1714,shadowed-cost-tracking-instance,1,1,"[""js/unused-local-variable""]","[""apps/api/src/controllers/v1/search.ts""]",redundant_or_locally_inconsistent_construction,duplicate_or_redundant_operation,,modification_or_replacement,definition_use,"The scrape-result refactor creates an outer CostTracking instance but the success and failure returns obtain cost data from separate inner values, leaving the outer instance without a consumer.",apps/api/src/controllers/v1/search.ts:91 and the later block-scoped costTracking construction/response values.,high
rccluster-2a128fd923667744f4f7,mendableai/firecrawl,1714,unused-aggregate-document-assignment,1,1,"[""js/useless-assignment-to-local""]","[""apps/api/src/controllers/v1/search.ts""]",control_state_or_dataflow_miscomposition,state_initialization_or_liveness_gap,,modification_or_replacement,state_initialization_or_liveness,"The billing refactor assigns docsWithCostTracking to the outer allDocsWithCostTracking variable after all filtering and credit calculation, but no subsequent path reads that aggregate.",apps/api/src/controllers/v1/search.ts:343 and the remainder of searchController.,high
rccluster-9db5fb2e5fdcb62e310d,mendableai/firecrawl,1735,url-validation-message-import-residue,1,1,"[""js/unused-local-variable""]","[""apps/api/src/controllers/v1/__tests__/urlValidation.test.ts""]",incomplete_change_coordination,incomplete_cleanup_after_modification,,deletion_with_residue,definition_use,The URL-validation test removed the case that referenced BLOCKLISTED_URL_MESSAGE but retained the constant import.,apps/api/src/controllers/v1/__tests__/urlValidation.test.ts:2 and the deleted test consumer.,high
rccluster-21fb698b8728966835e9,mendableai/firecrawl,1851,crawl-status-missing-semicolons,4,1,"[""js/automatic-semicolon-insertion""]","[""apps/api/src/controllers/v2/crawl-status.ts""]",redundant_or_locally_inconsistent_construction,local_syntax_style_or_annotation_inconsistency,,modification_or_replacement,local_syntax_or_style_convention,Four statements added to crawl-status omit explicit semicolons despite the enclosing functions' 94-96% explicit-semicolon convention.,"apps/api/src/controllers/v2/crawl-status.ts:125,249,270,360 and their enclosing functions.",high
rccluster-b2f7e6911188fc456ff4,mendableai/firecrawl,1851,overwritten-unnormalized-url-initializer,1,1,"[""js/useless-assignment-to-local""]","[""apps/api/src/controllers/v2/batch-scrape.ts""]",control_state_or_dataflow_miscomposition,state_initialization_or_liveness_gap,,modification_or_replacement,state_initialization_or_liveness,"The batch-scrape controller initializes unnormalizedURLs from the request body, but the ignore-invalid branch overwrites it before use and the other branch never reads it.",apps/api/src/controllers/v2/batch-scrape.ts:60 and the following branch/read paths.,high
rccluster-9362d24346a996593d23,mendableai/firecrawl,1877,crawl-prompt-placeholder-test-imports,2,1,"[""js/unused-local-variable""]","[""apps/api/src/__tests__/snips/v2-crawl-prompt.test.ts""]",incomplete_change_coordination,unintegrated_element_in_new_code,,new_code_addition,definition_use,"The new crawl-prompt test scaffold imported beforeAll, afterAll, and supertest request but implemented only placeholder expect(true) cases with no hooks or HTTP requests.",apps/api/src/__tests__/snips/v2-crawl-prompt.test.ts:1-2 and the five placeholder tests.,high
rccluster-ed2f7b8f83961ec7d42a,mendableai/firecrawl,1893,unused-original-request-snapshots,4,1,"[""js/unused-local-variable""]","[""apps/js-sdk/firecrawl/src/__tests__/v1/unit/monitor-job-status-retry.test.ts""]",redundant_or_locally_inconsistent_construction,duplicate_or_redundant_operation,,new_code_addition,definition_use,"Four new retry tests snapshot getRequest before replacing it, but none reads the saved value or restores the original method.","monitor-job-status-retry.test.ts:28,57,109,135 and the four repeated test bodies.",high
rccluster-afb149b4284b457ce8e5,mfts/papermark,1762,document-timestamp-format-residue,1,1,"[""js/unused-local-variable""]","[""components/documents/document-header.tsx""]",incomplete_change_coordination,incomplete_cleanup_after_modification,,deletion_with_residue,definition_use,The document-header change removed formattedTime from CSV filename generation but retained the local timestamp formatting computation.,components/documents/document-header.tsx:128 and the changed filename logic.,high
rccluster-20a9a39b38acfffb01ca,mfts/papermark,1762,visitor-toast-import-residue,1,1,"[""js/unused-local-variable""]","[""components/visitors/dataroom-visitors-table.tsx""]",incomplete_change_coordination,incomplete_cleanup_after_modification,,deletion_with_residue,definition_use,The dataroom visitors table removed its toast success/error calls but retained the sonner toast import.,components/visitors/dataroom-visitors-table.tsx:12 and the deleted toast calls.,high
rccluster-3a2cbcf9125ba2eacc2e,microsoft/ApplicationInsights-JS,2583,analytics-config-test-unused-scaffolding,4,1,"[""js/unused-local-variable""]","[""AISKU/Tests/Unit/src/IAnalyticsConfig.Tests.ts""]",incomplete_change_coordination,unintegrated_element_in_new_code,,new_code_addition,definition_use,"The new analytics-config test file brought in multiple analytics/sender types and constructed an AppInsightsCore instance, while the implemented cases exercise only ApplicationInsights, IConfig, and storage cleanup.","AISKU/Tests/Unit/src/IAnalyticsConfig.Tests.ts:1,3,5,59 and the complete new test file.",high
rccluster-83c286e839edda51fa8f,microsoft/ApplicationInsights-JS,2595,ajax-test-missing-semicolon,1,1,"[""js/automatic-semicolon-insertion""]","[""extensions/applicationinsights-dependencies-js/Tests/Unit/src/ajax.tests.ts""]",redundant_or_locally_inconsistent_construction,local_syntax_style_or_annotation_inconsistency,,modification_or_replacement,local_syntax_or_style_convention,The modified Ajax test added a statement without an explicit semicolon in a function whose surrounding statements consistently used terminators.,ajax.tests.ts:139 and the enclosing function's 96% explicit-semicolon convention.,high
rccluster-a5f10db44c664f4edbcc,microsoft/ApplicationInsights-JS,2595,unused-dependency-field-captures,2,1,"[""js/unused-local-variable""]","[""extensions/applicationinsights-dependencies-js/Tests/Unit/src/ajax.tests.ts""]",incomplete_change_coordination,unintegrated_element_in_new_code,,modification_or_replacement,definition_use,Two added Ajax tests captured dependencyFields from initializer hooks but never asserted or otherwise consumed the captured data.,"ajax.tests.ts:132,1589 and the corresponding new test bodies.",high
rccluster-c7c8cabdf8f34382d047,microsoft/RD-Agent,975,disabled-problem-selection-blocks,3,1,"[""py/commented-out-code""]","[""rdagent/scenarios/data_science/proposal/exp_gen/proposal.py""]",incomplete_change_coordination,incomplete_cleanup_after_modification,,deletion_with_residue,definition_use,The V3 generation rewrite disabled the prior feedback- and scenario-problem selection branches by retaining the full executable blocks as comments instead of removing or integrating them.,rdagent/scenarios/data_science/proposal/exp_gen/proposal.py:1145-1166 and the replacement identify_problems_v3 call.,high
rccluster-b443e1166edb5f4f11d2,microsoft/RD-Agent,975,unused-parent-experiment-trace,1,1,"[""py/unused-local-variable""]","[""rdagent/scenarios/data_science/proposal/exp_gen/proposal.py""]",incomplete_change_coordination,unintegrated_element_in_new_code,,new_code_addition,definition_use,The new identify_problems_v3 helper computes sub_trace from trace.get_parent_exps but bases every phase decision on trace.hist and never reads sub_trace.,rdagent/scenarios/data_science/proposal/exp_gen/proposal.py:1053 and the remainder of identify_problems_v3.,high
rccluster-302a1b104d201c23718c,microsoft/RD-Agent,975,v3-override-contract-not-propagated,6,2,"[""py/inheritance/signature-mismatch"", ""py/unused-local-variable""]","[""rdagent/scenarios/data_science/proposal/exp_gen/proposal.py""]",interface_or_contract_mismatch,override_or_type_contract_mismatch,,interface_or_schema_change,override_or_inheritance_contract,"The new DSProposalV3 subclass reimplements identify_feedback_problem, hypothesis_gen, and task_gen with parameter surfaces narrower or differently named than DSProposalV2; the dropped inject_diverse path also leaves the value computed in V3.gen with no compatible consumer.","proposal.py:872,906,971,1129-1134; the three V3 overrides disagree with their V2 declarations, and gen no longer passes inject_diverse.",high
rccluster-3c15f2f67459bdd719ea,microsoft/azure-devops-mcp,248,work-item-unused-operation-import,1,1,"[""js/unused-local-variable""]","[""src/tools/workitems.ts""]",incomplete_change_coordination,unintegrated_element_in_new_code,,new_code_addition,definition_use,The work-item tools imported Operation but continued to model operations with string literals and a string-accepting conversion helper.,src/tools/workitems.ts:9 and the operationToApiString/schema definitions.,high
rccluster-7bd9b9a8b2e592f849af,microsoft/genaiscript,1773,worktree-rejection-result-binding,1,1,"[""js/unused-local-variable""]","[""packages/core/test/github.worktree.test.ts""]",redundant_or_locally_inconsistent_construction,duplicate_or_redundant_operation,,new_code_addition,definition_use,The new rejection-path test binds the awaited addWorktreeForPullRequest result to worktreeClient even though a successful result is outside the expected path and is never read.,packages/core/test/github.worktree.test.ts:49 and the surrounding rejection test.,high
rccluster-63a9fc81d97acb06b9f4,microsoft/typespec,7426,code-customization-string-tostring,2,1,"[""java/useless-tostring-call""]","[""packages/http-client-java/generator/http-client-generator-core/src/main/java/com/microsoft/typespec/http/client/generator/core/customization/CodeCustomization.java""]",redundant_or_locally_inconsistent_construction,duplicate_or_redundant_operation,,new_code_addition,definition_use,The new CodeCustomization constructor declared fileUri as String but repeatedly invoked toString before applying indexOf and substring.,CodeCustomization.java:24-25 and the fileUri declaration.,high
rccluster-84b8ccd42469eacd4aa0,microsoft/typespec,7426,deprecated-lsp-symbol-api-adoption,66,1,"[""java/deprecated-call""]","[""packages/http-client-java/generator/http-client-generator-core/src/main/java/com/microsoft/typespec/http/client/generator/core/customization/ClassCustomization.java"", ""packages/http-client-java/generator/http-client-generator-core/src/main/java/com/microsoft/typespec/http/client/generator/core/customization/CodeCustomization.java"", ""packages/http-client-java/generator/http-client-generator-core/src/main/java/com/microsoft/typespec/http/client/generator/core/customization/ConstantCustomization.java"", ""packages/http-client-java/generator/http-client-generator-core/src/main/java/com/microsoft/typespec/http/client/generator/core/customization/ConstructorCustomization.java"", ""packages/http-client-java/generator/http-client-generator-core/src/main/java/com/microsoft/typespec/http/client/generator/core/customization/LibraryCustomization.java"", ""packages/http-client-java/generator/http-client-generator-core/src/main/java/com/microsoft/typespec/http/client/generator/core/customization/PackageCustomization.java"", ""packages/http-client-java/generator/http-client-generator-core/src/main/java/com/microsoft/typespec/http/client/generator/core/customization/PropertyCustomization.java"", ""packages/http-client-java/generator/http-client-generator-core/src/main/java/com/microsoft/typespec/http/client/generator/core/customization/implementation/Utils.java"", ""packages/http-client-java/generator/http-client-generator-core/src/main/java/com/microsoft/typespec/http/client/generator/core/customization/implementation/ls/EclipseLanguageClient.java""]",interface_or_contract_mismatch,api_lifecycle_or_declaration_mismatch,,dependency_or_api_migration,caller_callee_contract,"The new Java customization subsystem was implemented around deprecated LSP4J SymbolInformation accessors instead of the supported symbol API, repeating the same API-selection decision across its classes.","66 calls to SymbolInformation.getName/getKind/getLocation across the newly expanded customization package, including ClassCustomization, PropertyCustomization, and Utils.",high
