alert_id,duplicate_ordinal,case_id,group,repo_name,pr_number,pr_id,language,task_type,base_sha,head_sha,issue_domain,is_quality_alert,rule_id,rule_name,problem_severity,precision,quality_category,rule_tags,file_path,start_line,fingerprint,fingerprint_method,fingerprint_ambiguity_n,source_group,source_row_number,batch_id,attempt,execution_sha256,condition_present,valid_issue,introduced_by_pr,actionability,confidence,model_supported_introduced_issue,model_supported_actionable_issue
qalert-a7ca49d81e396a26e07d7977,1,adjcase-0de444c17dac81dcb508891e,human,blorm-network/ZerePy,62,2265140449,Python,feat,c599dcb94d26167f0cd85a28061df1bff53faf78,317d95e5f9747117e17ba04e77969077a1372761,quality,true,py/catch-base-exception,Except block handles 'BaseException',recommendation,very-high,correctness_reliability,quality|reliability|error-handling|external/cwe/cwe-396,src/connections/eternalai_connection.py,163,"{""primaryLocationLineHash"": ""7bb8361f772d05c6:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,1,human,3009,adjbatch-05153addc54189c4438fe3f0,1,f5e2ef9193de7076735aca1ca1a6f6e7fc218f04a53357f89df7d8f75606840c,yes,yes,yes,should_fix,high,1,1
qalert-a7cebca67f225d748c08db70,1,adjcase-c464e5115933540f41ce45d9,human,SoftFever/OrcaSlicer,9643,2523130576,C++,fix,57a6f613497879fd3bbe3f5eeeb32e9892f76e9e,cb89b717a8b10d07e9a674b18e73a6851f265cba,quality,true,cpp/short-global-name,Short global name,recommendation,very-high,maintainability,maintainability,src/libigl/igl/Singular_Value_Decomposition_Givens_QR_Factorization_Kernel.hpp,71,"{""primaryLocationLineHash"": ""1afca415dea10e56:1"", ""primaryLocationStartColumnFingerprint"": ""29""}",fingerprint,1,human,2929,adjbatch-6327eadd7c0f3eecd849e8b8,1,504c2422af763692e395942d9c5e6e5375aafa17f9b34bc003dae2791a38fad7,no,no,no,no_fix,high,0,0
qalert-a7d4672e45de3e1abe426c74,1,adjcase-26c3186b6c8d30b361e4c28d,ai,mendableai/firecrawl,1893,3276871353,TypeScript,fix,70e139b22b6a466c1fb459b65da72a7f53000e09,d2036bf65bca0ed36f2b790e68627873b685ae15,quality,true,js/unused-local-variable,"Unused variable, import, function or class",recommendation,very-high,maintainability,quality|maintainability|useless-code,apps/js-sdk/firecrawl/src/__tests__/v1/unit/monitor-job-status-retry.test.ts,28,"{""primaryLocationLineHash"": ""a3fa3817d63807e8:1"", ""primaryLocationStartColumnFingerprint"": ""6""}",fingerprint,1,ai,385,adjbatch-ced4752fd66ad1004b6aab8d,2,8989717fce7311745e03844ed3ac54126328a4edad5c6f9e69ddd6e044bfa123,yes,yes,yes,should_fix,high,1,1
qalert-a7e442789460c2c79d0f75ef,1,adjcase-779f38c257cbf2b2ba6e2ce9,human,mendableai/firecrawl,1434,2448812092,TypeScript,feat,f2865f66992644ca28cddf06d04d7668800f2fd2,f259e5a23b49233c7f0c7d40d5f754fc2e206b48,quality,true,js/unused-local-variable,"Unused variable, import, function or class",recommendation,very-high,maintainability,quality|maintainability|useless-code,apps/api/src/controllers/v1/token-usage.ts,3,"{""primaryLocationLineHash"": ""43e4854abd1fe3cc:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,1,human,4313,adjbatch-ad6a491fd35f8c01317a6fd7,1,5c0c5f25147fb6a8a2f5e5298590819337f850548c0c987ed177de8bd843a913,yes,yes,yes,optional,high,1,0
qalert-a7fb2039ea75858895386df3,1,adjcase-03ce80acdc6c3d7c25feba39,ai,maplibre/maputnik,1262,3203792018,TypeScript,feat,4b977fd33e613e040f1889465e24eb98054b0402,47fdc09defd0929f42890ad79cb4c13c1122b7b2,quality,true,js/react/inconsistent-state-update,Potentially inconsistent state update,warning,very-high,correctness_reliability,quality|reliability|correctness|frameworks/react,src/components/ModalAdd.tsx,32,"{""primaryLocationLineHash"": ""45b1dcf7430f744a:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,1,ai,145,adjbatch-f122a741870d394649df5e92,1,f6fa88ed9f41a68f3441f11cf5061d37c652670a8b6f29099454fec65697e290,yes,contextual_exception,yes,no_fix,high,0,0
qalert-a804421904895244cff1fa00,1,adjcase-d3b70f44199ee4c8c60e4b09,ai,dotCMS/core,32609,3216706697,Java,feat,232444a0d8c9e3e5924ea08a2a481ba26592e5c6,b0f6687b349b4943a5934cde0a8afed26340be80,quality,true,java/deprecated-call,Deprecated method or constructor invocation,recommendation,high,maintainability,maintainability|readability|non-attributable|external/cwe/cwe-477,dotcms-integration/src/test/java/com/dotcms/storage/FileMetadataAPITest.java,561,"{""primaryLocationLineHash"": ""411117f31c3a5932:2"", ""primaryLocationStartColumnFingerprint"": ""30""}",fingerprint,1,ai,2570,adjbatch-b70eb7a0995f5303ed7e253c,3,a476f687543a363c486ff4bd240cb4a9328991e33d796ec4cea8c764bc7e4a15,yes,yes,no,optional,high,0,0
qalert-a80db1a2ecaaf2e7a90c7e29,1,adjcase-b1006ad61c17cbbc8a963dfc,human,microsoft/ApplicationInsights-JS,2493,2418025347,TypeScript,feat,864441d1b55e207bbd52200f3108ab9b46efcbf4,3097337f5df484870bf332339dad5859e11a030b,quality,true,js/duplicate-variable-declaration,Duplicate variable declaration,recommendation,very-high,maintainability,quality|maintainability|readability,AISKU/Tests/Manual/testVersionConflict.html,12,"{""primaryLocationLineHash"": ""d8d6b2b2605ff6cd:1"", ""primaryLocationStartColumnFingerprint"": ""4602""}",fingerprint,1,human,1414,adjbatch-1075cdd74b1f55886f061873,2,9292531d1d7b6fec7105c2de20fa9359986168a2b5b3e38d64ac6e26b1a83478,yes,contextual_exception,yes,no_fix,high,0,0
qalert-a80dec061065ee20082ece4b,1,adjcase-b1006ad61c17cbbc8a963dfc,human,microsoft/ApplicationInsights-JS,2493,2418025347,TypeScript,feat,864441d1b55e207bbd52200f3108ab9b46efcbf4,3097337f5df484870bf332339dad5859e11a030b,quality,true,js/regex/duplicate-in-character-class,Duplicate character in character class,warning,very-high,correctness_reliability,quality|reliability|correctness|regular-expressions,docs/webSdk/applicationinsights-common/assets/main.js,5,"{""primaryLocationLineHash"": ""9fe4d7121f653d46:1"", ""primaryLocationStartColumnFingerprint"": ""1323""}",fingerprint,18,human,1752,adjbatch-461e1f5d48791d56fa28d64a,1,657fdea9dbac9cef9c94f2117704766a3d82d94d8f041f36471653f3f4d605e1,yes,contextual_exception,yes,no_fix,high,0,0
qalert-a8357c3a4912639bc53a0146,1,adjcase-d3b70f44199ee4c8c60e4b09,ai,dotCMS/core,32609,3216706697,Java,feat,232444a0d8c9e3e5924ea08a2a481ba26592e5c6,b0f6687b349b4943a5934cde0a8afed26340be80,quality,true,java/missing-override-annotation,Missing Override annotation,recommendation,high,maintainability,quality|maintainability|readability,dotCMS/src/main/java/com/dotmarketing/portlets/categories/struts/CategoryForm.java,123,"{""primaryLocationLineHash"": ""f78b4e7f7e61b6d1:1"", ""primaryLocationStartColumnFingerprint"": ""20""}",fingerprint,1,ai,2224,adjbatch-bdb0bf60b69e1890cdb57af5,2,ceac5628ac2c26280f214c9eea32838853377783622ca1c8b3bc012374d726e3,yes,yes,no,optional,high,0,0
qalert-a846246891dd427d04b6f88a,1,adjcase-d6fc86b45eb129770ea58ffc,ai,lingodotdev/lingo.dev,739,3038225278,TypeScript,feat,e47f22b58ea68ca7e059bce2f66c09def8e64440,824d3df9bcce42dc8f65c3d3aa9852477ca70838,quality,true,js/unused-local-variable,"Unused variable, import, function or class",recommendation,very-high,maintainability,quality|maintainability|useless-code,packages/cli/src/cli/cmd/may-the-fourth.ts,6,"{""primaryLocationLineHash"": ""7822ca278861def3:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,1,ai,1106,adjbatch-e1c39a673eb2540d8b69e7b3,1,7addf37644e080a30396c07b0eecfa6dff0f3e464b125de22b8b93cba9f29965,yes,yes,yes,should_fix,high,1,1
qalert-a850a15022d369b28bce56e4,1,adjcase-4a1d94f279a2cba6299d1b11,human,spcl/dace,1917,2309595403,Python,fix,01c01cfd64baa9ac2449ee39d23703c86d7fc5df,d7d278d944e055cd133b5b1e71eeb789e7c66ae3,quality,true,py/cyclic-import,Cyclic import,recommendation,high,correctness_reliability,reliability|maintainability|modularity,dace/sdfg/sdfg.py,2519,"{""primaryLocationLineHash"": ""12908348be9bfa3c:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,1,human,3428,adjbatch-3256df75fce1c53e5f240ca8,1,5f6ea286e5d02ce50b5fae833f9f10f9eb601e6908380cf7a33627251d73cd7c,yes,contextual_exception,no,no_fix,high,0,0
qalert-a853bfa19158df75e768e150,1,adjcase-b1006ad61c17cbbc8a963dfc,human,microsoft/ApplicationInsights-JS,2493,2418025347,TypeScript,feat,864441d1b55e207bbd52200f3108ab9b46efcbf4,3097337f5df484870bf332339dad5859e11a030b,quality,true,js/redundant-operation,Identical operands,warning,very-high,correctness_reliability,quality|reliability|correctness|external/cwe/cwe-480|external/cwe/cwe-561,docs/webSdk/applicationinsights-channel-js/assets/main.js,3,"{""primaryLocationLineHash"": ""d3622d486e8e2a95:1"", ""primaryLocationStartColumnFingerprint"": ""3066""}",fingerprint,18,human,1569,adjbatch-aef4cdbd220719528ba31953,1,37e37a8656ab90a7a89a352098cf952ff9ddf4d78a088c87805ea2c5c678c077,yes,contextual_exception,yes,no_fix,high,0,0
qalert-a85748ab745b6e1c2cb0fe19,1,adjcase-4a8a915acf15b5f33f6971b4,human,Azure/azure-sdk-for-python,41403,2564638186,Python,fix,bd6809f4ef4158437653d6f645856b333e21b1db,73029e17c8f19254852267d6b4b61e90e6139351,quality,true,py/unused-global-variable,Unused global variable,recommendation,high,maintainability,quality|maintainability|useless-code|external/cwe/cwe-563,sdk/devopsinfrastructure/azure-mgmt-devopsinfrastructure/azure/mgmt/devopsinfrastructure/_model_base.py,36,"{""primaryLocationLineHash"": ""93d655796d85fb40:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,20,human,2476,adjbatch-5c208b7dc3b3bb2888d56a85,1,eed3ae4ff617f22348b208b8383253a822f36d645f62555439051348e9375250,yes,contextual_exception,no,no_fix,high,0,0
qalert-a8626c331e105ccc65bbcb63,1,adjcase-d6e10acb9c02d8e303528fcf,ai,rsyslog/rsyslog,5833,3244187219,C,fix,d19086dd7e9b77c2a77c0df0ab44f59d50d707dd,54d8e273d2f32c98d1ffdf14728fe0090d834c7e,quality,true,cpp/mistyped-function-arguments,Call to a function with one or more incompatible arguments,warning,medium,correctness_reliability,correctness|maintainability,runtime/rsconf.c,1312,"{""primaryLocationLineHash"": ""1751344da9eaa980:1"", ""primaryLocationStartColumnFingerprint"": ""27""}",fingerprint,1,ai,139,adjbatch-4886ffc1b0049df719f5a8ac,1,b4cdf628db20919455d9f3eedcce7d4d52c582858bee5320db788224da9387be,no,no,no,no_fix,high,0,0
qalert-a86a50cd2e42b5d3d8f886ce,1,adjcase-34450ef239e653889d47370f,ai,dagster-io/dagster,30864,3172579381,Python,fix,be210d7c1e824dd352093865978cbdd5671134ab,9e1e3c28e30b07a97e2b77117d370426552daf6f,quality,true,py/import-and-import-from,Module is imported with 'import' and 'import from',recommendation,very-high,maintainability,quality|maintainability|readability,examples/docs_snippets/docs_snippets/concepts/ops_jobs_graphs/op_hooks.py,8,"{""primaryLocationLineHash"": ""9ffbefc923d1a981:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,1,ai,174,adjbatch-b40678220f22abdf52229cfa,2,8ca50a5d23c8004dd50ae10ddee582f760d63e0d1613e4666b20e385f75f7322,yes,yes,yes,should_fix,high,1,1
qalert-a86bf2e387d58c92dda06df7,1,adjcase-2b638efedddcb3e1709219e7,ai,musescore/MuseScore,28729,3213063461,C++,feat,02d82802f17a62b68f790364219b5e12254f078b,0fb1f42816b332493736c5a108947133b3448419,quality,true,cpp/unused-static-variable,Unused static variable,recommendation,high,maintainability,efficiency|useless-code|external/cwe/cwe-563,src/framework/draw/thirdparty/freetype/freetype-2.13.1/src/dlg/dlg.c,54,"{""primaryLocationLineHash"": ""412cfef595232305:1"", ""primaryLocationStartColumnFingerprint"": ""19""}",fingerprint,1,ai,2640,adjbatch-a521d42fbc1621f7a4b78bb9,1,8962ac2c57a4fc07d0dda5f927b2728c8bd9709196e17be8d4ecfb0d018d35af,no,no,no,no_fix,high,0,0
qalert-a86da234390da7eaf1ea143b,1,adjcase-88870d66b6e98e627f08c137,human,crewAIInc/crewAI,1986,2300872354,Python,fix,d3a0dad323b43656d07378bc5801d893eeadcea6,4f3324812ce04f996f8585d0107a20a0136dc801,quality,true,py/multiple-definition,Variable defined multiple times,warning,very-high,maintainability,quality|maintainability|useless-code|external/cwe/cwe-563,tests/tools/test_tool_usage.py,236,"{""primaryLocationLineHash"": ""c758692e0715f2ee:1"", ""primaryLocationStartColumnFingerprint"": ""4""}",fingerprint,1,human,957,adjbatch-650016ce1814525b07c41a56,1,d5b548c0e6186c4a75d694844974d84a576b37140b2e346a3461b5a6f5d5db7a,yes,yes,yes,should_fix,high,1,1
qalert-a87403c85c7fb87da96b094d,1,adjcase-ae3532f508dced02dfd98b32,ai,crewAIInc/crewAI,2552,2982438384,Python,fix,9dffd42e6d3b81973e6b4e76fdb906dae649e04a,bfd3dee62268b342185418ca1830be992ffd69f1,quality,true,py/unused-import,Unused import,recommendation,very-high,maintainability,quality|maintainability|useless-code,tests/cli/test_constants.py,1,"{""primaryLocationLineHash"": ""39a85bcec8ff2d32:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,1,ai,1362,adjbatch-6f2f6e211ef7b9b09df7e214,1,23e75786b4b2d358c49742470c98171597d643393290e1d814e0e50df1652a8f,yes,yes,yes,should_fix,high,1,1
qalert-a87b789f2219cc4f0add33fe,1,adjcase-04870bf971389f03c8a19b8d,ai,mrwadams/stride-gpt,72,3089561576,Python,feat,cc0d2f379397d5a3108c05c0a5d898e10b82438b,9edb242e75a4a75c9ededa67bf4211437ffab286,quality,true,py/multiple-definition,Variable defined multiple times,warning,very-high,maintainability,quality|maintainability|useless-code|external/cwe/cwe-563,main.py,798,"{""primaryLocationLineHash"": ""860f193c37649f25:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,1,ai,806,adjbatch-2453141841e51eac193f612b,1,6bbf2695f6c576bb12f39fb4f0f6abbf7aea05becb449a34396314dbb66bc09c,yes,yes,yes,optional,high,1,0
qalert-a897c5fd299c587cabf3cd13,1,adjcase-03367081da182e696cccb212,human,box/box-ui-elements,4044,2434015516,JavaScript,feat,ca41b1ad22f89667b30e552040224abab3182c27,8dea5e69cb02af35a39eadd54bcad0ff23a6d36e,quality,true,js/unused-local-variable,"Unused variable, import, function or class",recommendation,very-high,maintainability,quality|maintainability|useless-code,src/api/__tests__/Metadata.test.js,3,"{""primaryLocationLineHash"": ""4c24a9d3ee734f57:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,1,human,1818,adjbatch-76b7f64cd77c9dd947b40bc6,1,2ec16f9caed0c21c07d182bd31ae99c36a74e05cba74d1f072e2b2a62571aaee,no,no,no,no_fix,high,0,0
qalert-a898a4708a9a83a489630ada,1,adjcase-5d88938606a3f35280aab804,ai,pdfme/pdfme,764,2886653082,TypeScript,fix,4e203d87da772458ae15d30a52f1f8b415235f48,b63c951b40bfbbf8baf9f720001abcf67f7479a5,quality,true,js/unused-local-variable,"Unused variable, import, function or class",recommendation,very-high,maintainability,quality|maintainability|useless-code,packages/schemas/__tests__/utils.test.ts,3,"{""primaryLocationLineHash"": ""dad9e634802ac6eb:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,1,ai,1746,adjbatch-6baeb2114f66480721293b03,1,864eeb512904e3eb834dcc6fe76dd55a65ded92d6562aa8aae52e8ab42f8e7d6,yes,yes,yes,should_fix,high,1,1
qalert-a8bbeac7ef2a11fdee56187d,1,adjcase-423d3f7b08f493d50638e1b5,ai,langflow-ai/langflow,8870,3200914224,Python,feat,34efc3befe645800f592174f1f04cb7858c731ae,c54ea832e26da239d32bfb45e294454105d30283,quality,true,py/unused-local-variable,Unused local variable,recommendation,very-high,maintainability,quality|maintainability|useless-code|external/cwe/cwe-563,src/backend/base/langflow/cli/commands.py,448,"{""primaryLocationLineHash"": ""f2688b46e4f9935:2"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,1,ai,1510,adjbatch-a6e0af08b8b8674997d8ca08,1,c0d37bb575ae65daf2e0a3e9961f9c36d63a4cc0943235d80d0b829280656ec3,yes,yes,yes,optional,high,1,0
qalert-a8ccf2f7ef725b0961c9fce0,1,adjcase-3d41606864d969d6a1c2feaa,human,OneKeyHQ/app-monorepo,6480,2268115815,TypeScript,feat,9583e085b073c033207fd38233118d492a42cd73,f43173a44eda431fa4ada2f0b179ee194493d13e,quality,true,js/useless-expression,Expression has no effect,warning,very-high,maintainability,quality|maintainability|useless-code|external/cwe/cwe-480|external/cwe/cwe-561,packages/shared/src/modules3rdParty/stripe-v3/index.js,1,"{""primaryLocationLineHash"": ""4a83a2821530ecd4:1"", ""primaryLocationStartColumnFingerprint"": ""53763""}",fingerprint,1,human,696,adjbatch-8a37d1d9e8d8df717e0d055f,1,e59b93a3817a16a35eb9982f5f09186737774bc7fef8b6b81c65c5b204830c17,yes,contextual_exception,yes,no_fix,high,0,0
qalert-a8d46969d2effb0cce13f231,1,adjcase-d21164b8f41a765aeadc681c,human,Helicone/helicone,3746,2515367164,TypeScript,feat,d0b2334c9e1475de649158da299becfaa14e19e7,a3b6e4804c980ad44263e254c8b7a079f43bb29a,quality,true,js/unused-local-variable,"Unused variable, import, function or class",recommendation,very-high,maintainability,quality|maintainability|useless-code,valhalla/jawn/src/managers/stripe/StripeManager.ts,20,"{""primaryLocationLineHash"": ""26253dc91ab6c83c:1"", ""primaryLocationStartColumnFingerprint"": ""6""}",fingerprint,1,human,2075,adjbatch-9c03a4caa1d95542ae90f40a,1,d0f6e688f169be2ebe44c7ac806137948e3c6bf881f0153583d7cfb351957671,yes,yes,yes,should_fix,high,1,1
qalert-a8d5fd33d958348e934ebfd1,1,adjcase-b1006ad61c17cbbc8a963dfc,human,microsoft/ApplicationInsights-JS,2493,2418025347,TypeScript,feat,864441d1b55e207bbd52200f3108ab9b46efcbf4,3097337f5df484870bf332339dad5859e11a030b,quality,true,js/use-of-returnless-function,Use of returnless function,warning,high,correctness_reliability,quality|reliability|correctness,AISKU/Tests/Manual/ai2.test.js,10219,"{""primaryLocationLineHash"": ""fc5d7e2189f47ce5:1"", ""primaryLocationStartColumnFingerprint"": ""12""}",fingerprint,3,human,1781,adjbatch-34edbe109b5c2136494a4bb6,2,3c068260555480bd3013e8fd2973cdfda8376f60635e0a64f4b4a64ac805ed05,yes,contextual_exception,yes,no_fix,high,0,0
qalert-a8d90701d69bfa0feadf1630,1,adjcase-9bc8e76416427addd7676bc2,human,TobikoData/sqlmesh,4427,2522826360,Python,feat,a6992e010b184a7f2b3ee2259d8b315f950dae2a,02f7b40ec17aee37b228bd7410bb29730e8f97d6,quality,true,py/cyclic-import,Cyclic import,recommendation,high,correctness_reliability,reliability|maintainability|modularity,sqlmesh/core/loader.py,43,"{""primaryLocationLineHash"": ""5da3e84ac65990b:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,1,human,2571,adjbatch-de1b19d54f8a59c74154e58a,1,0cd812124bead12ecbcb85f92b5ceed0794a3b37bb7009b44bf2c3740b351a9f,yes,yes,no,optional,medium,0,0
qalert-a8da60ffae1efc97a0b6810f,1,adjcase-188f3401b48ab430ef422444,human,gridaco/grida,291,2443172805,TypeScript,feat,987c584263657c79f4eb69d0ce1d74c0a83a44e2,3be120b1841281c39a8098583cb951547c2855f6,quality,true,js/unused-local-variable,"Unused variable, import, function or class",recommendation,very-high,maintainability,quality|maintainability|useless-code,editor/app/(workbench)/[org]/[proj]/(console)/(campaign)/campaigns/[campaign]/design/template-duo-001-viewer.tsx,21,"{""primaryLocationLineHash"": ""bea53546f2a61e2a:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,1,human,1824,adjbatch-7dfbd828ec161bde631d4b82,1,4320f271e5a71fe0354b5d8d78315ba184e1e8c8f04b626297434c711994217f,yes,yes,yes,optional,high,1,0
qalert-a8f5762d38b5f47be3bf43b1,1,adjcase-41a40d290cf22fdbde7fb9cd,ai,kern/filepizza,287,3231030751,TypeScript,fix,4db3b94b68f0a7517842a54e590ab72e23293ebc,ff9c9f0462205fa82ba48cac47bce9005a336116,quality,true,js/unused-local-variable,"Unused variable, import, function or class",recommendation,very-high,maintainability,quality|maintainability|useless-code,src/hooks/useUploaderConnections.ts,10,"{""primaryLocationLineHash"": ""25544fcc4ecf818c:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,1,ai,389,adjbatch-42235147c6b1e6ab92730a27,1,22a6a3009cfe571bebd1a4ba896b7f0b6f950fc6c0e5bd370382a1fe310e44da,yes,yes,no,optional,high,0,0
qalert-a8fc71c58e09807fdc7e7197,1,adjcase-b1006ad61c17cbbc8a963dfc,human,microsoft/ApplicationInsights-JS,2493,2418025347,TypeScript,feat,864441d1b55e207bbd52200f3108ab9b46efcbf4,3097337f5df484870bf332339dad5859e11a030b,quality,true,js/automatic-semicolon-insertion,Semicolon insertion,recommendation,very-high,maintainability,quality|maintainability|readability|language-features|statistical|non-attributable,docs/webSdk/applicationinsights-teechannel-js/assets/main.js,5,"{""primaryLocationLineHash"": ""9fe4d7121f653d46:1"", ""primaryLocationStartColumnFingerprint"": ""3267""}",fingerprint,18,human,1700,adjbatch-fb907d478220d777685913ee,1,f11cdad01d0b89fc391b6eaba7b20bedace9f8f2bb15aea877a0d785f96900f9,yes,contextual_exception,no,no_fix,medium,0,0
qalert-a901b6927c5dc8de846d16a7,1,adjcase-d3b70f44199ee4c8c60e4b09,ai,dotCMS/core,32609,3216706697,Java,feat,232444a0d8c9e3e5924ea08a2a481ba26592e5c6,b0f6687b349b4943a5934cde0a8afed26340be80,quality,true,java/deprecated-call,Deprecated method or constructor invocation,recommendation,high,maintainability,maintainability|readability|non-attributable|external/cwe/cwe-477,dotCMS/src/main/java/com/dotmarketing/tag/ajax/TagAjax.java,68,"{""primaryLocationLineHash"": ""2d48bfbd6353c9a1:1"", ""primaryLocationStartColumnFingerprint"": ""22""}",fingerprint,1,ai,2534,adjbatch-00ff0c454dc9c0708fc0f65d,2,e3e6ec58817093ec7b06b1493230a6f98a453da0df53ab8642b0449c28bdc431,yes,yes,no,no_fix,high,0,0
