alert_id,group,repo_name,pr_number,rule_id,file_path,start_line,issue_domain,source_set,source_reviewer_role,source_disposition,independent_rereview_disposition,consensus_disposition,status,disposition,human_condition_present,human_introduced_by_pr,human_valid_issue,resolution_basis,notes
qalert-753368613b76ffb740ae5509,ai,AgentOps-AI/agentops,729,py/unused-import,tests/unit/test_agentops_init.py,1,quality,model_retained,reviewer_a_retained_census,confirmed_valid,confirmed_valid,,completed,confirmed_valid,yes,yes,yes,source_and_independent_rereview_agreement,新测试 test_agentops_init.py 导入 os，用例只用 mocker/agentops.init。
qalert-753660019a4b7702701660f1,ai,promptfoo/promptfoo,2723,js/incomplete-url-scheme-check,src/csv.ts,23,security,model_excluded,reviewer_b_excluded_census,not_valid_issue,not_in_positive_rereview_frame,,completed,not_valid_issue,yes,yes,no,source_census_negative,已检查 assertionFromString 的解析语义：这里是在识别 promptfoo 的可执行断言前缀 javascript:/fn:/eval:/JS文件，不是在净化可导航URL；data:、vbscript: 会作为普通期望字符串，不会被执行。
qalert-753eab5799d1df8812a6e84e,ai,rsyslog/rsyslog,5793,cpp/mistyped-function-arguments,runtime/rsconf.c,1407,quality,model_excluded,reviewer_b_excluded_census,not_pr_introduced,not_in_positive_rereview_frame,,completed,not_pr_introduced,yes,no,not_assessed,source_census_negative,"rsconf.c:1407 tplAddLine(ourConf, ""RSYSLOG_SyslogRFC5424Format"", &pTmp)。diff_empty，head 与 before 一致，不是本 PR 引入。"
qalert-753f7058b2bfd0c56151f99b,ai,dartsim/dart,1965,cpp/large-parameter,tests/integration/test_PackageResourceRetriever.cpp,90,quality,model_excluded,reviewer_b_excluded_census,condition_absent,not_in_positive_rereview_frame,,completed,condition_absent,no,not_assessed,not_assessed,source_census_negative,"TEST(PackageResourceRetriever, exists_StripsTrailing...) 是 gtest 宏，套件名不是 80 字节参数；本 PR 只改版权年份。"
qalert-7542fcca4db26ea658f74bac,ai,rsyslog/rsyslog,5754,cpp/mistyped-function-arguments,plugins/mmaitag/ai_provider_gemini.c,232,quality,model_excluded,reviewer_b_excluded_census,condition_absent,not_in_positive_rereview_frame,,completed,condition_absent,no,not_assessed,not_assessed,source_census_negative,"json_object_object_get_ex(parsed, ""candidates"", &candidates) 是标准 json-c 用法，json_object* 可传 const json_object*。"
qalert-754e865373e8233bf4a4022b,human,crewAIInc/crewAI,2523,py/unnecessary-pass,tests/agents/agent_adapters/test_base_agent_adapter.py,98,quality,model_retained,reviewer_a_retained_census,confirmed_valid,confirmed_valid,,completed,confirmed_valid,yes,yes,yes,source_and_independent_rereview_agreement,test_configure_structured_output_method_exists 已有调用与注释，函数末尾多余 pass。
qalert-7567a86e7ec6cd37ffecf82b,human,microsoft/ApplicationInsights-JS,2493,js/automatic-semicolon-insertion,docs/webSdk/applicationinsights-web-snippet/assets/main.js,5,quality,model_excluded,reviewer_b_excluded_census,not_valid_issue,not_in_positive_rereview_frame,,completed,not_valid_issue,yes,yes,no,source_census_negative,web-snippet/assets/main.js ASI。TypeDoc 压缩 main.js。
qalert-758c2061a4218a939f4a327c,human,microsoft/onnxruntime-genai,1264,cpp/short-global-name,src/python/python.cpp,469,quality,model_excluded,reviewer_b_excluded_census,not_valid_issue,not_in_positive_rereview_frame,,completed,not_valid_issue,yes,yes,no,source_census_negative,"python.cpp:469 m.def(""is_rocm_available"", ...)。m 来自 PYBIND11_MODULE(..., m)，是绑定模块参数，不是 k 风格全局常量命名问题。"
qalert-759820d14f2df3602b9684f7,human,Kanaries/graphic-walker,437,js/remote-property-injection,packages/graphic-walker/src/lib/op/dateTimeFeature.ts,83,security,model_excluded,reviewer_b_excluded_census,not_pr_introduced,not_in_positive_rereview_frame,,completed,not_pr_introduced,yes,no,not_assessed,source_census_negative,逐项复核 Before/Head：用户可控的 resKey 作为对象计算属性写入在基线中已经存在；本 PR 只在日期映射回调中增加空值检查并移动了行号，没有新建该属性写入或扩大其来源。
qalert-75ab8766b5eb55a52cf2b948,human,OneKeyHQ/app-monorepo,6480,js/unused-local-variable,packages/shared/src/modules3rdParty/stripe-v3/index.js,1,quality,model_excluded,reviewer_b_excluded_census,not_valid_issue,not_in_positive_rereview_frame,,completed,not_valid_issue,yes,yes,no,source_census_negative,stripe-v3 压缩包里未使用变量 a 是 minify 短名，不是手写死代码。
qalert-75b1cb777de0b52bd7fda021,ai,prebid/Prebid.js,13167,js/unused-local-variable,test/spec/modules/afpBidAdapter_spec.js,1,quality,model_excluded,reviewer_b_excluded_census,not_pr_introduced,not_in_positive_rereview_frame,,completed,not_pr_introduced,yes,no,not_assessed,source_census_negative,before/head 第1行相同或 diff 未改：`1  import {includes} from 'src/polyfill.js'`。
qalert-75b9a6a12341b3ad8c133055,human,jina-ai/node-DeepResearch,82,js/polynomial-redos,src/app.ts,405,security,model_excluded,reviewer_b_excluded_census,not_pr_introduced,not_in_positive_rereview_frame,,completed,not_pr_introduced,yes,no,not_assessed,source_census_negative,content.text 上的 /<think>[\s\S]*?<\/think>/g 在 before 的 forEach 路径已存在；本 PR 只把 forEach 改成 filter 丢掉空消息，正则与用户输入依赖未新引入。
qalert-75c5e903b73f992907580be0,human,rsyslog/rsyslog,5699,cpp/dead-code-goto,grammar/rainerscript.c,3007,quality,model_excluded,reviewer_b_excluded_census,not_pr_introduced,not_in_positive_rereview_frame,,completed,not_pr_introduced,yes,no,not_assessed,source_census_negative,rainerscript.c 第 3007 行 CMP_CONTAINS 的 break。before 已有同一 break，本 PR 只加 default。正常 switch 收尾，不是死代码 goto。
qalert-75e293a1ca159c00358947cb,human,OneKeyHQ/app-monorepo,6480,js/useless-expression,packages/shared/src/modules3rdParty/stripe-v3/index.js,1,quality,model_excluded,reviewer_b_excluded_census,not_valid_issue,not_in_positive_rereview_frame,,completed,not_valid_issue,yes,yes,no,source_census_negative,同一 stripe-v3 单行 bundle 的 useless-expression。
qalert-75ee682cb739c538a15970d6,ai,rsyslog/rsyslog,5833,cpp/mistyped-function-arguments,runtime/rsconf.c,1286,quality,model_excluded,reviewer_b_excluded_census,condition_absent,not_in_positive_rereview_frame,,completed,condition_absent,no,not_assessed,not_assessed,source_census_negative,"tplAddLine(ourConf, ...) 的 rsconf_s* 与参数 rsconf_t* 是同一 typedef；diff 为空，属类型别名误报。"
qalert-75f0877b5de338141af0af5d,human,Azure/azure-sdk-for-js,32578,js/unused-local-variable,sdk/education/arm-education/test/sampleTest.ts,14,quality,model_excluded,reviewer_b_excluded_census,not_pr_introduced,not_in_positive_rereview_frame,,completed,not_pr_introduced,yes,no,not_assessed,source_census_negative,"before/head 第14行相同或 diff 未改：`14  import { assert } from ""chai"";`。"
qalert-75f73e5083073a759ac698b8,human,prebid/Prebid.js,13093,js/unused-local-variable,test/spec/modules/blueBidAdapter_spec.js,5,quality,model_retained,reviewer_a_retained_census,confirmed_valid,confirmed_valid,,completed,confirmed_valid,yes,yes,yes,source_and_independent_rereview_agreement,PR 删除 BIDDER_CODE 在测试数据中的最后使用，保留该常量。
qalert-7601c64da8740506709b1b38,ai,CapSoftware/Cap,567,js/log-injection,apps/web/actions/videos/generate-ai-metadata.ts,139,security,model_retained,reviewer_a_retained_census,confirmed_valid,confirmed_valid,,completed,confirmed_valid,yes,yes,yes,source_and_independent_rereview_agreement,
qalert-760d08080d8603a582393692,ai,elizaOS/eliza,4935,js/unused-local-variable,packages/cli/src/server/services/message.ts,1,quality,model_retained,reviewer_a_retained_census,confirmed_valid,confirmed_valid,,completed,confirmed_valid,yes,yes,yes,source_and_independent_rereview_agreement,MessageBusService 本 PR 删除 if (!validateUuid(message.channel_id)) 校验，import { validateUuid } 仍保留。
qalert-760efd1349a26fbba745645a,ai,nrwl/nx,31621,js/unused-local-variable,nx-dev/ui-enterprise/src/lib/security/failing-compliance.tsx,2,quality,model_retained,reviewer_a_retained_census,confirmed_valid,confirmed_valid,,completed,confirmed_valid,yes,yes,yes,source_and_independent_rereview_agreement,FailingCompliance replaced its icon set but added six Heroicons that are not rendered anywhere in the shortened component.
qalert-760f016efd779b7c1a0b7cb8,ai,novuhq/novu,8335,js/unused-local-variable,apps/api/src/app/subscribers-v2/e2e/delete-subscriber.e2e.ts,5,quality,model_retained,reviewer_a_retained_census,confirmed_valid,confirmed_valid,,completed,confirmed_valid,yes,yes,yes,source_and_independent_rereview_agreement,新 e2e 文件导入 SubscriberEntity，测试体内未引用该类型。
qalert-761d669b107e62bac0271c22,human,microsoft/git,764,cpp/short-global-name,compat/mingw.c,3135,quality,model_excluded,reviewer_b_excluded_census,condition_absent,not_in_positive_rereview_frame,,completed,condition_absent,no,not_assessed,not_assessed,source_census_negative,is_valid_win32_path 一类函数里的 i++ 是循环下标，函数在 3137 行结束。i 不是文件级全局，short-global-name 所描述的全局短名并不成立。
qalert-762d22be0a5cd0ceb7e7f0d4,ai,dagster-io/dagster,30864,py/unused-local-variable,examples/docs_snippets/docs_snippets/guides/dagster/pythonic_config/pythonic_config.py,153,quality,model_excluded,reviewer_b_excluded_census,not_valid_issue,not_in_positive_rereview_frame,,completed,not_valid_issue,yes,yes,no,source_census_negative,examples/docs_snippets/.../pythonic_config.py:153 文档片段里 result = materialize(...) 仅为展示调用，后续不读 result。docs snippet 不是需清理的业务死变量。
qalert-762e41eccfa5d0ff814a2ef0,human,jina-ai/node-DeepResearch,82,js/polynomial-redos,src/app.ts,398,security,model_excluded,reviewer_b_excluded_census,not_pr_introduced,not_in_positive_rereview_frame,,completed,not_pr_introduced,yes,no,not_assessed,source_census_negative,assistant 字符串 content 的同一 <think> 剥离正则 before 已有；diff 只是 filter 控制流，不是新正则或新数据源。
qalert-763602fec821764089ae20e6,human,elizaOS/eliza,3526,js/unused-local-variable,packages/agent/src/swarm/shared/onboarding/types.ts,2,quality,model_retained,reviewer_a_retained_census,confirmed_valid,confirmed_valid,,completed,confirmed_valid,yes,yes,yes,source_and_independent_rereview_agreement,onboarding/types.ts 新增 ChannelType 导入，类型与 areSettingsComplete 均未用。
qalert-763b5dfc6be891820af7f153,ai,effekseer/Effekseer,1056,cpp/unused-static-variable,Dev/Cpp/EffekseerRendererCommon/EffekseerRendererCommon/EffekseerRenderer.RingRendererBase.h,256,quality,model_excluded,reviewer_b_excluded_census,condition_absent,not_in_positive_rereview_frame,,completed,condition_absent,no,not_assessed,not_assessed,source_census_negative,innerRadius 在下一行 centerRadius 计算中被读取，既不是 static 也并非未使用；diff_empty。
qalert-763e42349cb3b589cdc8926b,human,microsoft/ApplicationInsights-JS,2493,js/unneeded-defensive-code,docs/webSdk/applicationinsights-web-basic/assets/main.js,3,quality,model_excluded,reviewer_b_excluded_census,not_valid_issue,not_in_positive_rereview_frame,,completed,not_valid_issue,yes,yes,no,source_census_negative,web-basic/assets/main.js 恒假守卫。TypeDoc lunr bundle。
qalert-7641a8f8fc476041c196f8cc,ai,promptfoo/promptfoo,4054,js/log-injection,src/models/eval.ts,83,security,model_excluded,reviewer_b_excluded_census,not_valid_issue,not_in_positive_rereview_frame,,completed,not_valid_issue,yes,yes,no,source_census_negative,新方法 setVars 在 catch 里 logger.error 插值 evalId、vars 和异常。这是更新失败的诊断日志；evalId/vars 是内部评测标识，Node logger 不会把换行当成可执行多条日志，不构成需改的日志注入。
qalert-76439cc7fade4a891eb50f56,human,zenml-io/zenml,3314,py/unsafe-cyclic-import,src/zenml/integrations/kubernetes/orchestrators/kube_utils.py,46,quality,model_excluded,reviewer_b_excluded_census,not_pr_introduced,not_in_positive_rereview_frame,,completed,not_pr_introduced,yes,no,not_assessed,source_census_negative,kube_utils 导入 build_service_account_manifest。before 已有该导入。
qalert-76540434af0d5c15f33f4cc7,ai,dotCMS/core,32609,java/deprecated-call,dotCMS/src/test/java/com/dotcms/security/ContentSecurityPolicyUtilTest.java,243,quality,model_excluded,reviewer_b_excluded_census,not_pr_introduced,not_in_positive_rereview_frame,,completed,not_pr_introduced,yes,no,not_assessed,source_census_negative,"ContentSecurityPolicyUtilTest.java 第243行测试里 Config.getStringProperty(""ContentSecurityPolicy.header"") 保存旧值：before/head 一致，diff 为空。"
qalert-767051a5340416e4fb39b110,human,onlook-dev/onlook,1224,js/unused-local-variable,apps/studio/src/routes/projects/ProjectsTab/Create/Load/Name.tsx,15,quality,model_excluded,reviewer_b_excluded_census,confirmed_valid,confirmed_valid,,completed,confirmed_valid,yes,yes,yes,source_and_independent_rereview_agreement,同一处删掉唯一调用后 invokeMainChannel 导入也未用。
qalert-7670ed83dc6d9c0516407133,human,microsoft/git,764,cpp/local-variable-hides-global-variable,compat/mingw.c,3240,quality,model_excluded,reviewer_b_excluded_census,not_valid_issue,not_in_positive_rereview_frame,,completed,not_valid_issue,yes,yes,no,source_census_negative,"compat/mingw.c 第3240行 wmain 内 int i, exit_status：i 只作宽字符 argv 转 UTF-8 的循环下标。即使存在同名全局，此处遮蔽不会改变 wmain 逻辑，不是需改的缺陷。"
qalert-76765d6adc9306c2caae745a,human,Azure/azure-sdk-for-python,40333,py/empty-except,sdk/appplatform/azure-mgmt-appplatform/azure/mgmt/appplatform/aio/operations/_config_servers_operations.py,175,quality,model_excluded,reviewer_b_excluded_census,not_pr_introduced,not_in_positive_rereview_frame,,completed,not_pr_introduced,yes,no,not_assessed,source_census_negative,aio _config_servers_operations.py:175 同样在读响应失败时空 pass。Before 已有该 except，本文件无 diff。
qalert-767e97c34da2cd40fdeb26d7,human,prebid/Prebid.js,13093,js/automatic-semicolon-insertion,modules/paapi.js,523,quality,model_retained,reviewer_a_retained_census,not_pr_introduced,not_in_positive_rereview_frame,,completed,not_pr_introduced,yes,no,not_assessed,source_census_negative,二次复核：validatePartialConfig 的 IIFE 结尾 `})()` 在 diff 中是未修改上下文；PR 只调整其前后的 PAAPI 常量和函数，因此缺失分号是基线问题。
qalert-76822f64189c6978fdc06923,ai,wandb/weave,4552,py/missing-equals,weave/trace/weave_client.py,792,quality,model_excluded,reviewer_b_excluded_census,not_pr_introduced,not_in_positive_rereview_frame,,completed,not_pr_introduced,yes,no,not_assessed,source_census_negative,before/head 第792行相同或 diff 未改：`792  class AttributesDict(dict):`。
qalert-768c10ff296269e441f80378,human,prebid/Prebid.js,12637,js/unused-local-variable,test/spec/modules/dianomiBidAdapter_spec.js,5,quality,model_excluded,reviewer_b_excluded_census,not_pr_introduced,not_in_positive_rereview_frame,,completed,not_pr_introduced,yes,no,not_assessed,source_census_negative,dianomiBidAdapter_spec.js 第5行 createEidsArray。Before 已导入且未使用，本 PR 只删了另外两个未用 import。
qalert-768e6c193b31439a00ae970a,ai,dagster-io/dagster,30864,py/unused-import,examples/docs_snippets/docs_snippets/guides/dagster/dagster_pipes/scalaspark/dagster_code.py,3,quality,model_retained,reviewer_a_retained_census,confirmed_valid,confirmed_valid,,completed,confirmed_valid,yes,yes,yes,source_and_independent_rereview_agreement,PR added from collections.abc import Sequence; file never references Sequence.
